mod,fn,size,ninstr,has_call,has_loop,nflt,ncond,m2c_ok,m2c_struct,m2c_flow,m2c_calls,band,status,base_score,best_score,attempts,notes
race,func_race_00401E04,1740,435,True,True,7,14,0,1,1,1,,hs-import-ok,,,0,
race,func_race_004024D0,512,128,True,True,10,13,0,1,1,0,,hs-import-ok,,,0,
race,func_race_004026D0,404,101,True,False,8,3,0,1,0,0,,hs-ready,0,,0,
race,func_race_00402864,584,146,True,True,9,10,0,1,1,1,,hs-import-ok,,,0,
race,func_race_00402AAC,564,141,True,False,24,10,0,1,0,1,,hs-import-ok,,,0,
race,func_race_00402CE0,440,110,True,True,3,6,1,1,1,0,,hs-ready,1810,,0,
race,func_race_00402E98,568,142,True,True,0,18,0,1,1,1,,hs-import-ok,,,0,
race,func_race_004030D0,408,102,True,True,6,9,1,0,1,0,,hs-ready,1800,,0,
race,func_race_00403268,232,58,True,False,0,1,0,1,0,0,,hs-ready,0,,0,
race,func_race_00403358,308,77,True,False,0,10,1,0,1,0,,hs-ready,420,,0,
race,func_race_0040348C,56,14,False,False,0,2,0,0,0,0,S,hs-ready,0,,0,
race,func_race_004034C4,260,65,True,False,0,1,0,1,0,0,,hs-ready,0,,0,
race,func_race_004035C8,180,45,True,True,0,2,0,1,1,0,,hs-ready,380,,0,
race,func_race_0040367C,76,19,True,False,0,0,0,1,0,0,,hs-ready,0,,0,
race,func_race_004036E4,80,20,False,True,0,3,0,0,1,0,,hs-ready,570,,0,
race,func_race_00403734,168,42,False,True,0,5,0,0,1,0,,hs-ready,735,,0,
race,func_race_004037DC,212,53,True,True,0,8,0,1,1,1,,hs-ready,685,,0,
race,func_race_004038B0,700,175,True,False,30,12,1,0,1,0,,hs-import-ok,,,0,
race,func_race_00403B6C,1240,310,True,False,44,30,1,0,1,0,,hs-import-ok,,,0,
race,func_race_00404044,336,84,True,False,9,9,0,1,1,0,,hs-import-ok,,,0,
uvlight_rom,func_uvlight_rom_004004D8,144,36,True,False,0,0,0,0,0,0,,hs-ready,0,,0,
uvlight_rom,func_uvlight_rom_00400568,64,16,False,False,0,0,0,0,0,0,S,hs-ready,745,,0,
uvlight_rom,func_uvlight_rom_004005A8,72,18,False,False,0,0,1,0,0,0,P1,hs-ready,190,,0,
uvlight_rom,func_uvlight_rom_004005F0,160,40,True,False,0,0,1,1,0,0,,hs-import-ok,,,0,
uvlight_rom,func_uvlight_rom_00400690,396,99,True,True,0,4,1,1,1,0,,hs-ready,3920,,0,
uvlight_rom,func_uvlight_rom_0040081C,184,46,True,False,0,0,0,1,0,0,,hs-ready,2875,,0,
uvlight_rom,func_uvlight_rom_004008D4,656,164,True,True,0,19,0,1,1,1,,hs-ready,4650,,0,
uvlight_rom,func_uvlight_rom_00400B64,252,63,True,True,7,4,0,0,1,1,,hs-ready,2990,,0,
uvlight_rom,func_uvlight_rom_00400C60,304,76,True,True,24,5,0,1,1,1,,hs-ready,1705,,0,
uvlight_rom,func_uvlight_rom_00400D90,332,83,True,True,18,7,0,1,1,1,,hs-ready,1875,,0,
uvlight_rom,func_uvlight_rom_00400EDC,220,55,True,False,13,4,0,1,0,0,,hs-ready,125,,0,
uvlight_rom,func_uvlight_rom_00400FB8,536,134,True,True,47,4,0,1,1,1,,hs-ready,5040,,0,
uvlight_rom,func_uvlight_rom_004011D0,60,15,False,False,0,1,1,0,0,0,P1,hs-ready,1195,,0,
uvlight_rom,func_uvlight_rom_0040120C,84,21,True,False,0,3,0,0,0,1,,hs-ready,335,,0,
uvlight_rom,func_uvlight_rom_00401260,188,47,False,False,13,9,1,0,0,0,P2,hs-ready,120,,0,
uvlight_rom,func_uvlight_rom_00401340,740,185,True,True,67,15,0,1,1,1,,hs-ready,12215,,0,
uvlight_rom,func_uvlight_rom_0040167C,84,21,False,False,0,3,1,1,0,0,P1,hs-ready,0,,0,
ufo,func_ufo_00400060,216,54,True,False,7,1,0,1,0,0,,asm,,,0,
ufo,func_ufo_00400138,1212,306,True,False,89,20,0,1,0,0,,asm,,,0,
mult4,func_mult4_004000D4,80,20,True,False,0,0,0,0,0,0,,asm,,,0,
bubble,func_bubble_00400070,428,107,True,True,4,4,0,1,1,0,,asm,,,0,
bubble,func_bubble_0040021C,60,15,True,False,2,0,1,1,0,0,,asm,,,0,
bubble,func_bubble_00400258,340,85,True,False,31,3,0,1,0,0,,asm,,,0,
bubble,func_bubble_004003AC,284,71,True,True,16,3,1,1,1,0,,asm,,,0,
bubble,func_bubble_004004C8,736,184,True,True,59,8,0,1,1,1,,asm,,,0,
bubble,func_bubble_004007A8,120,30,True,False,8,2,1,1,0,1,,asm,,,0,
bubble,func_bubble_00400820,200,52,True,True,0,5,0,1,1,1,,asm,,,0,
scene,func_scene_00400060,156,39,False,False,0,6,1,1,0,0,P1,hs-ready,3055,,0,
scene,func_scene_004000FC,140,35,False,True,0,6,0,1,1,0,,hs-import-ok,,,0,
scene,func_scene_00400188,288,72,True,True,0,6,0,1,1,0,,hs-ready,385,,0,
scene,func_scene_004002A8,72,18,True,True,0,1,0,0,1,1,,banked,30,,0,
scene,func_scene_004002F0,132,33,True,True,0,4,0,1,1,1,,banked,,,0,
scene,func_scene_00400374,128,32,True,True,0,4,0,1,1,1,,banked,,,0,
scene,func_scene_004003F4,2148,537,True,True,59,69,0,1,1,1,,hs-import-ok,,,0,
scene,func_scene_00400C60,88,22,True,False,3,2,0,1,0,0,,banked,,,0,
scene,func_scene_00400CB8,340,85,True,True,12,2,0,1,1,0,,hs-ready,60,,0,
scene,func_scene_00400EC8,908,227,True,False,18,0,0,1,0,1,,hs-import-ok,,,0,
scene,func_scene_00401254,92,23,False,True,0,2,1,1,1,0,,banked,35,,0,
scene,func_scene_004012B8,108,27,True,False,3,0,0,1,0,0,,hs-ready,835,,0,
scene,func_scene_00401324,208,52,True,False,3,8,0,1,0,0,,hs-ready,1520,,0,
scene,func_scene_00401438,428,110,True,False,55,14,0,1,1,1,,hs-import-ok,,,0,
letter,func_letter_00400140,240,60,True,True,0,2,0,1,1,0,,asm,,,0,
letter,func_letter_00400230,440,110,True,True,11,6,0,1,1,0,,asm,,,0,
letter,func_letter_00400420,84,24,True,False,2,0,0,1,0,0,,asm,,,0,
caranim,func_caranim_00400308,164,41,True,False,0,4,0,0,0,0,,asm,,,0,
caranim,func_caranim_004003AC,988,247,True,True,40,5,0,1,1,1,,asm,,,0,
caranim,func_caranim_004007B0,856,214,True,True,7,22,0,1,1,1,,asm,,,0,
caranim,func_caranim_00400B08,388,97,True,False,0,8,0,1,0,1,,asm,,,0,
caranim,func_caranim_00400C8C,1940,485,True,True,49,72,1,0,1,0,,asm,,,0,
caranim,func_caranim_00401420,116,29,True,True,0,4,0,1,1,0,,asm,,,0,
caranim,func_caranim_004014A4,56,14,False,True,0,2,1,1,1,0,,asm,,,0,
caranim,func_caranim_004014DC,136,34,True,False,0,0,0,1,0,0,,asm,,,0,
caranim,func_caranim_00401564,1388,347,True,True,30,2,0,1,1,1,,asm,,,0,
caranim,func_caranim_00401AD0,248,62,True,False,10,1,0,1,0,0,,asm,,,0,
caranim,func_caranim_00401C04,80,20,False,False,0,2,0,0,0,0,S,hs-ready,30,,0,
caranim,func_caranim_00401C54,280,70,True,False,17,8,0,1,1,0,,asm,,,0,
caranim,func_caranim_00401D6C,4712,1178,True,True,217,147,1,0,1,0,,asm,,,0,
caranim,func_caranim_00402FD4,1056,264,True,False,46,15,0,1,0,1,,asm,,,0,
caranim,func_caranim_004033F4,408,102,True,False,46,10,0,1,0,0,,asm,,,0,
caranim,func_caranim_0040358C,400,100,True,False,3,11,0,1,0,1,,asm,,,0,
caranim,func_caranim_0040371C,708,177,True,False,113,22,1,1,0,0,,asm,,,0,
caranim,func_caranim_004039E0,160,40,True,False,0,0,1,1,0,0,,asm,,,0,
caranim,func_caranim_00403A80,348,87,True,True,17,4,0,1,1,0,,asm,,,0,
caranim,func_caranim_00403BDC,1176,294,True,True,88,18,0,1,1,0,,asm,,,0,
caranim,func_caranim_00404074,432,108,True,True,0,20,0,1,1,0,,asm,,,0,
caranim,func_caranim_00404224,160,40,False,False,11,6,0,1,0,0,S,asm,,,0,
caranim,func_caranim_004042C4,676,169,True,True,70,21,1,1,1,1,,asm,,,0,
caranim,func_caranim_00404568,1240,310,True,False,89,22,0,1,0,1,,asm,,,0,
caranim,func_caranim_00404A40,140,35,True,False,0,4,0,1,0,0,,asm,,,0,
caranim,func_caranim_00404ACC,468,117,True,True,0,3,0,1,1,0,,asm,,,0,
caranim,func_caranim_00404CA0,1268,317,True,True,0,24,0,1,1,0,,asm,,,0,
caranim,func_caranim_00405194,140,35,True,False,0,2,0,1,0,1,,asm,,,0,
caranim,func_caranim_00405220,228,57,True,False,0,0,1,1,0,0,,asm,,,0,
caranim,func_caranim_00405304,432,108,True,True,0,9,0,1,1,0,,asm,,,0,
caranim,func_caranim_004054B4,1116,279,True,True,50,36,0,1,1,1,,asm,,,0,
caranim,func_caranim_00405910,532,133,True,True,0,11,0,1,1,0,,asm,,,0,
caranim,func_caranim_00405B24,88,22,True,False,0,0,0,1,0,0,,asm,,,0,
caranim,func_caranim_00405B7C,616,154,True,True,8,17,0,1,1,1,,asm,,,0,
caranim,func_caranim_00405DE4,516,129,True,False,20,10,0,1,0,0,,asm,,,0,
caranim,func_caranim_00405FE8,84,21,False,False,0,2,0,0,0,0,S,banked,,,0,
caranim,func_caranim_0040603C,88,22,False,True,0,3,0,1,1,0,,asm,,,0,
caranim,func_caranim_00406094,76,19,False,True,0,2,1,1,1,0,,asm,,,0,
caranim,func_caranim_004060EC,108,27,True,False,0,2,1,1,0,0,,asm,,,0,
caranim,func_caranim_00406158,116,30,True,False,0,0,0,1,0,0,,asm,,,0,
uvmodel_rom,func_uvmodel_rom_00400324,12,3,False,False,0,0,0,0,0,0,S,banked,,,0,
uvmodel_rom,func_uvmodel_rom_00400330,16,4,False,False,0,0,0,0,0,0,S,banked,,,0,
uvmodel_rom,func_uvmodel_rom_004003A4,184,46,True,False,12,2,0,1,0,0,,hs-ready,985,,0,
uvmodel_rom,func_uvmodel_rom_0040045C,428,107,True,True,4,14,1,0,1,0,,hs-import-ok,,,0,
uvmodel_rom,func_uvmodel_rom_00400608,172,43,False,True,8,5,1,1,1,0,,hs-ready,210,,0,
uvmodel_rom,func_uvmodel_rom_004006B4,4840,1210,True,True,349,97,0,1,1,0,,hs-ready,112050,,0,
uvmodel_rom,func_uvmodel_rom_0040199C,1984,496,True,True,67,30,0,1,1,1,,hs-import-ok,,,0,
uvmodel_rom,func_uvmodel_rom_0040215C,200,50,True,False,10,6,0,1,1,1,,hs-ready,1770,,0,
uvmodel_rom,func_uvmodel_rom_004022E4,2028,507,False,False,289,79,1,1,1,0,S,hs-ready,20025,,0,
uvmodel_rom,func_uvmodel_rom_00402AFC,156,39,True,False,0,3,1,1,0,0,,hs-ready,2765,,0,
uvmodel_rom,func_uvmodel_rom_00402BB8,308,77,True,True,0,6,0,1,1,0,,hs-ready,70,,0,
uvmodel_rom,func_uvmodel_rom_00402CEC,356,89,True,True,0,7,0,1,1,0,,hs-ready,205,,0,
powerup,func_powerup_004000F0,144,36,True,True,0,2,0,1,1,0,,asm,,,0,
powerup,func_powerup_00400180,432,108,True,True,17,6,0,1,1,0,,asm,,,0,
powerup,func_powerup_00400368,84,22,True,False,2,0,0,1,0,0,,asm,,,0,
snd,func_snd_004004F8,208,52,True,True,5,2,0,1,1,1,,asm,,,0,
snd,func_snd_004005C8,392,98,True,False,41,10,0,1,1,1,,asm,,,0,
snd,func_snd_00400750,260,65,True,False,22,8,0,1,1,1,,asm,,,0,
snd,func_snd_00400854,248,62,True,False,8,2,0,1,0,1,,asm,,,0,
snd,func_snd_0040094C,280,70,True,False,8,1,1,1,0,1,,asm,,,0,
snd,func_snd_00400A64,168,42,True,False,0,2,1,1,0,0,,asm,,,0,
snd,func_snd_00400B0C,72,18,True,False,0,1,1,1,0,0,,asm,,,0,
snd,func_snd_00400B54,388,97,True,False,35,10,1,1,1,0,,asm,,,0,
snd,func_snd_00400CD8,260,65,True,True,8,6,1,1,1,0,,asm,,,0,
snd,func_snd_00400DDC,180,45,True,True,0,5,1,1,1,0,,asm,,,0,
snd,func_snd_00400EC0,376,94,True,False,0,18,0,0,0,1,,asm,,,0,
snd,func_snd_00401038,700,175,True,True,9,18,0,1,1,1,,asm,,,0,
snd,func_snd_00401304,216,54,True,False,0,7,0,1,1,1,,asm,,,0,
snd,func_snd_004013DC,88,22,True,False,3,0,0,1,0,0,,asm,,,0,
snd,func_snd_004014E0,132,33,False,False,8,2,0,1,0,0,S,asm,,,0,
snd,func_snd_00401564,236,59,True,True,4,6,0,1,1,0,,asm,,,0,
snd,func_snd_00401694,364,91,True,False,11,6,0,1,1,1,,asm,,,0,
snd,func_snd_00401800,276,69,True,False,21,5,0,1,1,1,,asm,,,0,
snd,func_snd_00401914,276,69,True,False,21,5,0,1,1,1,,asm,,,0,
snd,func_snd_00401A28,128,32,True,False,3,6,0,1,0,1,,asm,,,0,
snd,func_snd_00401AA8,564,141,True,False,6,12,0,1,1,1,,asm,,,0,
snd,func_snd_00401CDC,56,14,True,False,0,1,0,1,0,1,,asm,,,0,
snd,func_snd_00401D14,64,16,True,False,0,1,1,1,0,1,,asm,,,0,
snd,func_snd_00401D54,76,19,True,False,0,1,0,1,0,1,,asm,,,0,
snd,func_snd_00401DA0,104,26,True,False,0,1,0,1,0,1,,asm,,,0,
snd,func_snd_00401E08,104,26,True,False,0,1,0,1,0,1,,asm,,,0,
snd,func_snd_00401E70,72,18,True,False,0,1,1,1,0,1,,asm,,,0,
snd,func_snd_00401EB8,144,36,True,False,11,4,1,1,1,1,,asm,,,0,
snd,func_snd_00401F48,144,36,True,False,11,4,1,1,1,1,,asm,,,0,
snd,func_snd_00401FD8,72,18,True,False,0,1,1,1,0,1,,asm,,,0,
snd,func_snd_00402020,100,25,True,False,0,5,0,1,0,1,,asm,,,0,
snd,func_snd_00402084,76,19,True,False,2,2,0,1,0,1,,asm,,,0,
snd,func_snd_004020D0,76,19,True,False,2,2,0,1,0,1,,asm,,,0,
snd,func_snd_0040211C,80,20,True,False,2,2,0,1,0,1,,asm,,,0,
snd,func_snd_0040216C,176,44,True,False,13,4,0,1,1,1,,asm,,,0,
snd,func_snd_0040221C,180,45,True,False,13,4,0,1,1,1,,asm,,,0,
snd,func_snd_004022D0,76,19,True,False,3,1,1,1,0,1,,asm,,,0,
snd,func_snd_0040231C,76,19,True,False,2,1,0,1,0,1,,asm,,,0,
snd,func_snd_00402368,32,8,False,False,1,0,1,1,0,0,P3,no-seed,,,0,
snd,func_snd_004023A8,44,11,False,False,3,0,1,1,0,0,P3,no-seed,,,0,
snd,func_snd_004023F4,48,12,False,False,0,1,1,0,0,0,P1,hs-ready,320,,0,
snd,func_snd_00402424,224,56,True,True,5,4,0,1,1,1,,asm,,,0,
snd,func_snd_00402504,40,10,False,False,2,1,1,1,0,0,P3,import-ok-nobase,,,0,
snd,func_snd_0040252C,192,48,True,True,0,4,1,1,1,0,,asm,,,0,
snd,func_snd_0040260C,64,16,False,True,0,1,0,1,1,0,,asm,,,0,
snd,func_snd_00402660,392,98,True,True,5,7,0,1,1,1,,asm,,,0,
snd,func_snd_004027E8,100,25,True,False,0,5,0,1,1,1,,asm,,,0,
snd,func_snd_0040284C,756,189,True,True,29,19,0,1,1,1,,asm,,,0,
snd,func_snd_00402B40,640,160,True,True,32,17,0,1,1,0,,asm,,,0,
snd,func_snd_00402DC0,92,23,True,False,0,2,1,1,0,0,,asm,,,0,
uvchannel_rom,func_uvchannel_rom_00400288,852,213,True,True,12,18,1,0,1,0,,asm,,,0,
uvchannel_rom,func_uvchannel_rom_004005DC,1272,318,True,True,24,44,1,0,1,0,,asm,,,0,
uvchannel_rom,func_uvchannel_rom_00400EFC,892,223,True,False,0,6,1,0,1,0,,asm,,,0,
mult3,func_mult3_004000D4,80,20,True,False,0,0,0,0,0,0,,asm,,,0,
glare,func_glare_004000D0,160,40,True,False,0,0,0,1,0,0,,asm,,,0,
glare,func_glare_00400170,936,234,False,True,32,49,1,0,1,0,,asm,,,0,
glare,func_glare_00400518,408,102,True,False,36,3,0,1,0,0,,asm,,,0,
glare,func_glare_004006B0,828,207,True,True,97,11,0,1,1,1,,asm,,,0,
glare,func_glare_004009EC,440,110,True,False,49,8,1,1,0,0,,asm,,,0,
glare,func_glare_00400BA4,508,127,True,True,11,9,0,1,1,0,,asm,,,0,
scrn,func_scrn_0040009C,320,80,True,True,0,5,0,1,1,0,,asm,,,0,
scrn,func_scrn_004001E8,148,37,True,True,0,3,1,1,1,0,,asm,,,0,
scrn,func_scrn_0040027C,284,71,True,True,7,4,0,1,1,0,,asm,,,0,
scrn,func_scrn_00400398,220,55,True,False,2,1,0,1,0,1,,asm,,,0,
scrn,func_scrn_00400474,76,19,False,True,0,2,1,1,1,0,,asm,,,0,
misc,func_misc_00400AD0,288,72,True,False,40,10,1,1,0,0,,asm,,,0,
misc,func_misc_00401080,548,137,False,False,89,10,1,0,1,0,S,hs-ready,4055,,0,
misc,func_misc_004012E4,328,82,True,False,41,0,0,1,0,0,,asm,,,0,
misc,func_misc_0040146C,188,47,False,True,23,6,1,0,1,0,,asm,,,0,
misc,func_misc_00401528,120,30,False,True,14,4,1,0,1,0,,asm,,,0,
misc,func_misc_004015A0,116,29,False,True,14,4,1,0,1,0,,asm,,,0,
misc,func_misc_00401614,184,46,False,True,21,6,1,0,1,0,,asm,,,0,
misc,func_misc_004016CC,220,55,True,False,25,7,1,1,1,0,,asm,,,0,
misc,func_misc_004017A8,28,7,False,False,5,0,1,1,0,0,P3,no-seed,,,0,
misc,func_misc_004017C4,56,14,True,False,1,0,1,1,0,1,,asm,,,0,
misc,func_misc_004017FC,128,32,True,False,14,2,1,1,0,1,,asm,,,0,
misc,func_misc_0040187C,48,12,False,False,11,0,1,1,0,0,P3,banked,65,,0,
misc,func_misc_004018AC,36,9,False,False,7,0,1,1,0,0,P3,ready,30,,0,
misc,func_misc_004018D0,36,9,False,False,8,0,1,1,0,0,P3,banked,20,,0,
misc,func_misc_00401938,68,17,False,False,14,0,1,1,0,0,P3,no-seed,,,0,
misc,func_misc_00401990,108,27,True,False,5,0,0,0,0,1,,asm,,,0,
misc,func_misc_004019FC,1048,262,True,False,183,34,1,1,1,0,,asm,,,0,
misc,func_misc_00401E14,52,13,False,False,12,0,1,1,0,0,P3,ready,30,,0,
misc,func_misc_00401EA8,132,33,False,False,30,0,1,1,0,0,P3,no-seed,,,0,
misc,func_misc_00401F48,88,22,False,False,21,0,1,1,0,0,P3,ready,130,,0,
misc,func_misc_00401FA0,412,103,True,False,55,0,1,1,0,0,,asm,,,0,
misc,func_misc_0040213C,528,132,True,False,75,6,1,1,0,0,,asm,,,0,
misc,func_misc_0040234C,476,119,True,False,82,1,0,1,0,1,,asm,,,0,
misc,func_misc_00402528,368,92,False,False,80,0,1,1,0,0,P3,no-seed,,,0,
misc,func_misc_00402698,152,38,True,False,16,0,1,1,0,1,,asm,,,0,
misc,func_misc_00402730,324,81,True,False,54,4,1,1,0,0,,asm,,,0,
misc,func_misc_00402874,360,90,True,True,27,7,0,1,1,0,,asm,,,0,
misc,func_misc_004029DC,128,32,True,False,4,6,0,1,0,0,,asm,,,0,
misc,func_misc_00402A5C,416,104,True,False,62,0,1,1,0,0,,asm,,,0,
misc,func_misc_00402BFC,332,83,True,False,38,2,1,1,0,0,,asm,,,0,
misc,func_misc_00402D48,332,83,False,True,37,10,1,0,1,0,,asm,,,0,
misc,func_misc_00402E94,104,26,False,False,21,0,1,1,0,0,P3,no-seed,,,0,
misc,func_misc_00402EFC,260,65,False,False,36,13,1,0,0,0,P2,hs-ready,2215,,0,
misc,func_misc_00403000,272,68,True,False,25,2,1,1,0,1,,asm,,,0,
misc,func_misc_00403110,496,124,True,True,0,9,0,1,1,0,,asm,,,0,
misc,func_misc_00403348,776,194,True,False,98,22,1,1,0,0,,asm,,,0,
misc,func_misc_00403650,248,62,True,False,9,0,0,1,0,1,,asm,,,0,
misc,func_misc_00403748,400,100,True,False,23,13,0,1,0,0,,asm,,,0,
misc,func_misc_004038D8,388,97,True,False,6,5,1,1,0,0,,asm,,,0,
misc,func_misc_00403A5C,400,100,True,False,6,3,1,1,0,0,,asm,,,0,
misc,func_misc_00403BEC,184,46,True,False,0,0,1,1,0,0,,asm,,,0,
misc,func_misc_00403CA4,52,13,True,False,1,0,0,1,0,1,,asm,,,0,
misc,func_misc_00403CD8,180,45,True,False,18,5,1,1,1,0,,asm,,,0,
misc,func_misc_00403D8C,1052,263,False,True,0,40,1,0,1,0,,asm,,,0,
misc,func_misc_004041B4,88,23,False,False,6,1,1,0,0,0,P2,hs-ready,420,,0,
uvterra_rom,func_uvterra_rom_00400640,160,40,True,False,0,0,0,1,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040078C,1764,441,True,True,133,39,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00401284,2980,745,True,True,271,82,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00401E64,992,248,True,True,63,26,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00402244,4140,1035,True,True,460,133,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00403270,500,125,True,False,0,13,0,1,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00403464,460,115,True,False,27,2,0,1,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00403630,392,98,True,False,31,13,0,1,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_004037B8,164,41,True,False,7,2,0,1,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040385C,5560,1390,True,True,570,177,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00404E14,4752,1188,True,True,368,113,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_004060A4,188,47,True,False,0,8,0,1,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00406160,452,113,True,True,0,15,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00406324,804,201,False,True,70,21,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00406648,1560,390,True,True,108,36,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00406C60,1348,337,True,False,112,22,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_004071A4,280,70,True,True,15,5,0,0,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_004072EC,512,128,True,True,30,9,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_004074EC,404,101,True,True,0,13,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00407680,40,10,False,False,4,0,1,0,0,0,P2,banked,40,,0,
uvterra_rom,func_uvterra_rom_004076A8,984,246,True,True,57,26,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00407A80,20,5,False,False,0,0,0,0,0,0,S,banked,,,0,
uvterra_rom,func_uvterra_rom_00407A94,120,30,True,False,0,0,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00407B0C,848,212,True,True,12,23,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00407E5C,120,30,True,False,0,0,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00407ED4,1068,267,True,True,39,23,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_00408300,564,141,True,False,58,18,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00408534,224,56,True,True,0,9,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00408614,452,113,True,True,44,8,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_004087D8,52,13,True,False,0,2,1,0,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040880C,128,32,True,False,0,5,0,0,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040888C,588,147,True,True,10,18,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00408AD8,2236,559,True,True,206,50,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_00409394,3320,830,True,True,365,89,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040A08C,944,236,True,True,27,18,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040A43C,864,216,True,True,31,18,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040A79C,888,222,True,True,39,16,0,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040AB14,160,40,True,True,0,7,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040ABB4,44,11,True,False,0,1,1,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040ABE0,52,13,True,False,0,2,1,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040AC14,120,30,True,False,0,4,0,1,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040AC9C,432,108,True,True,9,11,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040AE4C,396,99,True,True,11,4,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040AFD8,236,59,True,False,0,3,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040B0C4,424,106,False,False,0,19,0,0,0,0,S,hs-ready,11755,,0,
uvterra_rom,func_uvterra_rom_0040B26C,1620,405,False,False,222,65,1,0,0,0,P2,hs-ready,625,,0,
uvterra_rom,func_uvterra_rom_0040B8C0,768,192,False,False,76,27,1,1,0,0,P3,no-seed,,,0,
uvterra_rom,func_uvterra_rom_0040BBC0,376,94,False,True,49,10,1,0,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040BD38,572,143,True,True,81,16,1,0,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040BF74,280,70,True,False,34,1,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040C08C,108,27,True,False,0,0,0,0,0,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040C0F8,288,72,False,True,34,8,1,1,1,0,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040C218,632,158,True,True,11,16,0,1,1,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040C490,124,31,False,False,15,4,1,1,0,0,P3,no-seed,,,0,
uvterra_rom,func_uvterra_rom_0040C50C,1164,291,True,False,114,47,0,1,0,1,,asm,,,0,
uvterra_rom,func_uvterra_rom_0040C998,204,51,True,False,32,0,1,1,0,0,,asm,,,0,
